# Started Thu Oct 16 13:20:31 2025
stream_id,event_id,sampled_ts,arrival_ts,event_ts,datatype,unit,value,origin,reconstructed_value,reconstruction_method,confidence,reconstruction_flag,status,source,extras
engine-temp-1,engine-temp-1_65,1760635286.8387117,1760635286.8387117,1760635286.8387117,float,C,99.47955015561145,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_65,1760635286.8387117,1760635286.8387117,1760635286.8387117,float,C,99.47955015561145,source,98.09228324985685,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_46,1760635286.8547714,1760635286.8547714,1760635286.8547714,float,%,45.303634444806,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_46,1760635286.8547714,1760635286.8547714,1760635286.8547714,float,%,45.303634444806,source,45.67014291559272,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_58,1760635287.1084685,1760635287.1084685,1760635287.1084685,float,km/h,28.92360993391051,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_58,1760635287.1084685,1760635287.1084685,1760635287.1084685,float,km/h,28.92360993391051,source,27.860220082587215,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_66,1760635287.7376225,1760635287.7376225,1760635287.7376225,float,C,96.61545436754564,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_66,1760635287.7376225,1760635287.7376225,1760635287.7376225,float,C,96.61545436754564,source,97.64920203204045,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_47,1760635288.1014683,1760635288.1014683,1760635288.1014683,float,%,44.95092384443658,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_59,None,1760635288.1014683,1760635288.0967226,float,km/h,29.33272960417777,missing,29.33272960417777,KalmanFilter,0.7856299005222235,True,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_47,1760635288.1014683,1760635288.1014683,1760635288.1014683,float,%,44.95092384443658,source,45.44248545448717,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_67,1760635288.6315176,1760635288.6315176,1760635288.6315176,float,C,94.67024988221634,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_67,1760635288.6315176,1760635288.6315176,1760635288.6315176,float,C,94.67024988221634,source,96.4485130367312,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
speed-1,speed-1_60,1760635289.0990613,1760635289.0990613,1760635289.0990613,float,km/h,41.036643572314446,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_60,1760635289.0990613,1760635289.0990613,1760635289.0990613,float,km/h,41.036643572314446,source,38.05413048596028,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_48,1760635289.3493996,1760635289.3493996,1760635289.3493996,float,%,44.9433550389371,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_48,1760635289.3493996,1760635289.3493996,1760635289.3493996,float,%,44.9433550389371,source,45.27548801563253,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_68,None,1760635289.5211287,1760635289.5067298,float,C,96.76349308124418,missing,96.76349308124418,KalmanFilter,0.8782357028381143,True,reconstructed,SimulatedStream,{}
speed-1,speed-1_61,1760635290.1055841,1760635290.1055841,1760635290.1055841,float,km/h,40.77449665136457,source,None,None,None,None,observed,SimulatedStream,{}
speed-1,speed-1_61,1760635290.1055841,1760635290.1055841,1760635290.1055841,float,km/h,40.77449665136457,source,40.74551219601132,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
engine-temp-1,engine-temp-1_69,1760635290.400914,1760635290.400914,1760635290.400914,float,C,94.8957714297958,source,None,None,None,None,observed,SimulatedStream,{}
engine-temp-1,engine-temp-1_69,1760635290.400914,1760635290.400914,1760635290.400914,float,C,94.8957714297958,source,95.78895498976117,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
fuel-1,fuel-1_49,1760635290.6049237,1760635290.6049237,1760635290.6049237,float,%,45.1798159644785,source,None,None,None,None,observed,SimulatedStream,{}
fuel-1,fuel-1_49,1760635290.6049237,1760635290.6049237,1760635290.6049237,float,%,45.1798159644785,source,45.2202557700059,KalmanFilter,1.0,False,reconstructed,SimulatedStream,{}
